,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
20416,34223788,F,23,caucasian,Grad,25K --50K,South,City Hotel,5/12/2016,5/13/2016,5/6/2016,3,2,0,1,0,0,0,0,1,2,1,5,246
20417,66317821,F,42,Latino,Mid-School,50K -- 100K,West,Airport Hotels,1/27/2017,1/28/2017,6/26/2016,2,2,0,2,0,0,1,1,1,2,1,40,179
20418,64649961,F,55,African American,Grad,<25K,South,Airport Hotels,1/29/2016,1/31/2016,9/29/2015,3,2,1,1,0,0,0,1,1,1,1,10,161
20419,28979236,F,46,African American,College,50K -- 100K,West,Resort,3/18/2016,3/20/2016,1/7/2016,1,2,0,1,1,1,1,0,1,0,1,20,169
20420,94345161,M,48,caucasian,High-School,50K -- 100K,West,Resort,4/21/2016,4/23/2016,11/17/2015,4,1,0,1,0,0,1,1,0,2,0,0,214
20421,62147403,F,58,Asian American,Mid-School,50K -- 100K,East,City Hotel,6/9/2016,6/10/2016,2/20/2016,2,2,0,2,1,1,0,1,0,0,1,20,131
20422,3583659,F,61,African American,College,25K --50K,East,Airport Hotels,6/22/2016,6/24/2016,1/1/2016,5,1,0,2,0,0,2,1,1,2,0,0,186
20423,65350722,M,38,Asian American,High-School,>100K,South,Airport Hotels,9/15/2016,9/17/2016,4/2/2016,3,2,0,0,0,0,0,0,0,1,1,20,120
20424,63705411,F,36,Asian American,Mid-School,<25K,South,Resort,10/21/2016,10/23/2016,4/22/2016,2,2,1,0,0,0,0,2,0,1,1,20,178
20425,50372177,M,24,African American,College,>100K,East,Resort,10/28/2016,10/29/2016,8/5/2016,1,3,0,0,0,0,1,1,0,2,1,20,142
20426,84262176,M,62,Asian American,College,25K --50K,South,Airport Hotels,11/23/2016,11/25/2016,5/13/2016,5,2,0,1,0,0,0,1,0,2,1,20,158
20427,94055445,M,65,African American,Mid-School,25K --50K,West,City Hotel,12/7/2016,12/9/2016,9/9/2016,1,2,2,2,0,0,0,0,1,2,1,25,111
20428,61028133,M,22,Latino,College,50K -- 100K,West,City Hotel,1/26/2017,1/29/2017,10/22/2016,3,2,0,2,1,0,0,1,0,2,1,10,135
20429,70685384,F,66,African American,High-School,50K -- 100K,South,City Hotel,2/8/2017,2/9/2017,9/24/2016,2,1,1,1,0,0,1,2,1,0,1,20,163
20430,47542903,M,47,Asian American,College,25K --50K,South,City Hotel,3/9/2017,3/10/2017,10/23/2016,2,3,0,2,1,0,0,2,1,2,1,10,110
20431,58650085,F,53,Latino,Grad,25K --50K,North,Resort,4/13/2017,4/14/2017,11/20/2016,2,2,0,1,0,0,0,0,1,2,1,40,127
20432,28169813,M,41,Asian American,College,50K -- 100K,South,Resort,4/28/2017,4/29/2017,2/2/2017,1,1,0,2,0,0,0,1,1,2,1,25,148
20433,18153565,F,20,African American,Grad,50K -- 100K,South,City Hotel,6/9/2017,6/10/2017,2/7/2017,2,1,0,0,0,0,1,1,1,1,1,10,208
20434,39820138,M,41,Asian American,College,50K -- 100K,North,City Hotel,1/29/2016,1/30/2016,9/4/2015,5,2,0,0,0,0,0,0,0,2,1,20,182
20435,35598992,M,61,Asian American,College,50K -- 100K,North,City Hotel,3/4/2016,3/5/2016,9/2/2015,3,2,0,2,1,1,0,0,1,2,1,10,165
20436,20699948,M,24,African American,College,>100K,West,City Hotel,2/3/2017,2/4/2017,10/19/2016,3,2,0,0,0,0,0,1,0,1,1,25,221
20437,25744617,M,28,caucasian,College,>100K,South,City Hotel,5/4/2017,5/5/2017,4/23/2017,1,1,1,1,0,0,0,0,0,2,1,10,206
20438,13360759,M,55,caucasian,Mid-School,<25K,South,Airport Hotels,5/16/2017,5/17/2017,3/14/2017,4,1,0,0,0,0,1,1,0,2,1,10,192
20439,11150785,M,40,Asian American,College,25K --50K,South,Airport Hotels,1/29/2016,1/30/2016,11/24/2015,3,1,1,1,1,0,0,1,0,0,1,20,150
20440,75136628,M,68,Latino,College,>100K,East,Airport Hotels,1/29/2016,2/2/2016,12/29/2015,1,1,0,0,0,0,0,1,1,2,0,0,120
20441,82996649,F,32,African American,Mid-School,50K -- 100K,East,City Hotel,1/29/2016,2/2/2016,7/16/2015,1,2,0,1,0,0,1,1,1,2,1,40,141
20442,72099075,M,58,Asian American,College,25K --50K,East,Resort,1/29/2016,1/30/2016,1/5/2016,2,2,2,2,1,0,0,1,1,2,1,25,241
20443,84107417,M,44,African American,Mid-School,25K --50K,East,Resort,1/29/2016,1/30/2016,1/25/2016,2,3,2,2,0,0,0,2,1,2,1,20,112
20444,29800668,F,22,caucasian,High-School,25K --50K,West,Resort,7/3/2017,7/4/2017,6/20/2017,1,1,1,0,0,0,0,1,0,1,1,5,208
20445,93630429,M,44,Latino,Mid-School,50K -- 100K,South,Resort,1/29/2016,1/30/2016,9/19/2015,1,1,0,2,0,0,0,1,1,0,1,25,207
20446,49220542,F,31,African American,Mid-School,50K -- 100K,South,Airport Hotels,1/29/2016,1/31/2016,9/22/2015,4,2,0,0,1,0,0,1,1,0,1,20,242
20447,19755083,F,68,African American,Mid-School,>100K,South,Resort,1/29/2016,2/1/2016,1/3/2016,2,3,0,1,0,0,0,1,0,0,1,10,138
20448,1659874,M,45,African American,College,50K -- 100K,South,Resort,1/29/2016,1/30/2016,10/15/2015,1,1,0,2,0,0,0,0,1,2,1,40,107
20449,11819625,F,63,Latino,College,50K -- 100K,South,City Hotel,1/29/2016,1/30/2016,11/26/2015,3,2,0,0,0,0,0,1,0,1,1,5,111
20450,80137872,M,55,Latino,High-School,50K -- 100K,West,Airport Hotels,1/29/2016,1/30/2016,10/26/2015,5,2,1,0,1,0,0,1,1,0,0,0,237
20451,17737825,M,49,African American,Mid-School,50K -- 100K,East,City Hotel,7/17/2016,7/18/2016,6/5/2016,4,3,0,2,0,0,2,1,1,0,1,10,104
20452,66907276,M,47,caucasian,High-School,<25K,West,Airport Hotels,7/24/2017,7/25/2017,5/15/2017,3,2,0,2,0,0,0,1,0,2,1,10,205
20453,50545972,F,32,Asian American,High-School,25K --50K,East,Airport Hotels,7/25/2017,7/27/2017,7/6/2017,5,1,0,0,1,0,0,1,1,1,0,0,194
20454,52242048,F,31,caucasian,Grad,50K -- 100K,West,City Hotel,1/29/2016,2/1/2016,12/3/2015,2,2,1,1,1,0,0,0,1,0,0,0,204
20455,13696612,F,70,caucasian,College,25K --50K,North,Airport Hotels,1/29/2016,1/31/2016,12/26/2015,4,2,0,1,1,0,0,1,1,2,1,20,108
20456,76483545,F,57,African American,High-School,<25K,North,Resort,1/29/2016,1/31/2016,9/12/2015,2,3,0,2,0,0,0,0,1,0,1,15,150
20457,15513739,M,70,Asian American,College,50K -- 100K,East,Resort,1/29/2016,1/31/2016,11/5/2015,2,3,0,0,0,0,0,1,1,0,1,10,221
20458,91395253,F,22,Latino,College,<25K,West,Airport Hotels,1/29/2016,1/30/2016,1/6/2016,2,2,2,1,1,1,0,1,1,2,1,10,235
20459,53405605,F,27,Asian American,Mid-School,50K -- 100K,North,City Hotel,1/29/2016,1/31/2016,6/23/2015,1,3,1,1,0,0,0,0,1,0,1,20,114
20460,85661055,F,19,caucasian,Mid-School,25K --50K,East,City Hotel,1/29/2016,1/30/2016,1/18/2016,1,2,0,1,0,0,0,0,0,2,1,5,228
20461,86846293,M,34,Latino,College,>100K,North,Airport Hotels,2/2/2016,2/4/2016,10/8/2015,2,1,1,1,0,0,0,2,1,2,1,5,138
20462,64531089,F,61,caucasian,College,>100K,South,City Hotel,2/7/2016,2/8/2016,7/9/2015,3,2,2,1,0,0,0,2,0,2,1,5,233
20463,39778675,M,27,Latino,Grad,25K --50K,West,City Hotel,1/30/2016,2/2/2016,11/3/2015,4,2,0,2,1,0,1,1,0,2,1,15,243
20464,99096317,M,20,caucasian,Mid-School,50K -- 100K,South,Airport Hotels,1/30/2016,1/31/2016,8/16/2015,2,2,1,2,0,0,0,0,1,2,1,10,162
20465,97728345,F,52,African American,College,50K -- 100K,North,Resort,1/30/2016,1/31/2016,7/27/2015,1,2,1,2,0,0,1,1,0,1,1,40,187
20466,95978148,F,25,Asian American,College,50K -- 100K,West,City Hotel,1/30/2016,2/1/2016,10/3/2015,2,1,1,1,0,0,0,0,1,2,1,10,172
20467,28210129,M,38,caucasian,High-School,25K --50K,West,City Hotel,3/19/2016,3/22/2016,2/23/2016,1,1,0,0,0,0,1,1,1,1,0,0,191
20468,6090855,M,47,Asian American,High-School,50K -- 100K,East,Resort,11/26/2016,11/27/2016,7/1/2016,3,3,0,0,1,1,0,1,1,2,1,15,233
20469,79597336,M,68,caucasian,High-School,<25K,North,Airport Hotels,3/18/2017,3/19/2017,9/27/2016,2,1,0,0,1,0,0,1,1,1,0,0,237
20470,34118834,M,27,Asian American,College,<25K,North,City Hotel,1/30/2016,1/31/2016,12/12/2015,2,2,0,1,1,1,0,1,0,0,1,10,199
20471,62210686,M,42,Latino,Grad,<25K,East,Airport Hotels,1/29/2017,1/31/2017,10/25/2016,4,1,0,2,0,0,0,1,1,2,1,10,210
20472,10631964,F,56,caucasian,Grad,25K --50K,South,City Hotel,1/30/2016,2/2/2016,1/27/2016,2,3,0,2,0,0,2,2,1,1,1,25,250
20473,94851982,M,64,African American,College,50K -- 100K,West,City Hotel,1/30/2016,2/3/2016,7/24/2015,1,1,0,1,0,0,0,0,1,2,0,0,165
20474,65353477,F,59,Latino,Grad,50K -- 100K,South,Airport Hotels,1/30/2016,1/31/2016,9/8/2015,4,1,1,0,0,0,0,0,0,0,0,0,164
20475,3573600,F,24,African American,Mid-School,25K --50K,South,Resort,1/31/2017,2/1/2017,11/15/2016,5,2,0,0,0,0,0,0,0,0,0,0,174
20476,95183741,M,62,Latino,Mid-School,>100K,South,Airport Hotels,1/30/2016,1/31/2016,12/10/2015,3,3,0,1,0,0,1,0,1,2,1,20,174
20477,61326408,M,18,caucasian,Mid-School,>100K,West,City Hotel,1/30/2016,1/31/2016,10/24/2015,1,2,0,2,1,0,1,1,1,0,1,20,231
20478,76085788,F,48,African American,Grad,50K -- 100K,South,City Hotel,1/30/2016,1/31/2016,8/28/2015,2,2,0,0,0,0,0,2,1,2,1,40,169
20479,73071587,M,57,caucasian,College,25K --50K,South,Resort,1/30/2016,2/3/2016,8/20/2015,1,2,0,1,0,0,0,1,1,1,1,5,127
20480,64077436,M,63,African American,College,25K --50K,West,Airport Hotels,1/30/2016,2/1/2016,12/27/2015,4,2,0,2,0,0,1,1,1,2,1,20,106
20481,61327441,F,62,caucasian,Mid-School,>100K,South,Airport Hotels,1/30/2016,2/1/2016,11/22/2015,3,1,0,1,0,0,0,1,1,2,1,15,129
20482,71903022,M,68,Asian American,Grad,>100K,South,Airport Hotels,1/31/2016,2/2/2016,10/21/2015,1,1,1,0,0,0,0,0,0,0,0,0,219
20483,81416362,F,49,caucasian,Mid-School,<25K,East,Airport Hotels,1/31/2016,2/1/2016,10/16/2015,5,2,0,2,0,0,0,1,1,2,0,0,102
20484,99577416,M,42,caucasian,Mid-School,<25K,North,Resort,1/31/2016,2/2/2016,8/19/2015,3,2,0,2,0,0,0,0,1,2,0,0,147
20485,92517109,M,69,African American,College,50K -- 100K,East,Airport Hotels,1/31/2016,2/3/2016,7/6/2015,1,1,0,0,0,0,1,0,1,0,0,0,116
20486,98733465,F,43,Latino,Grad,>100K,East,Resort,1/31/2016,2/2/2016,12/8/2015,2,3,1,1,0,0,0,1,1,2,0,0,164
20487,7160742,M,67,Asian American,College,50K -- 100K,North,City Hotel,1/31/2016,2/3/2016,1/30/2016,2,1,1,1,0,0,2,1,1,0,1,10,107
20488,55526729,M,21,caucasian,High-School,<25K,South,Airport Hotels,1/31/2016,2/2/2016,8/15/2015,2,1,0,0,1,1,1,0,1,2,1,25,196
20489,34190581,M,22,Latino,Mid-School,50K -- 100K,South,Resort,1/31/2016,2/1/2016,8/6/2015,2,2,0,0,0,0,0,1,1,2,1,30,207
20490,51702960,M,36,caucasian,College,25K --50K,East,Resort,1/31/2016,2/1/2016,8/6/2015,2,1,0,0,0,0,0,0,0,0,1,10,187
20491,19607433,F,26,African American,College,25K --50K,South,Airport Hotels,1/31/2016,2/4/2016,8/2/2015,5,2,0,1,0,0,0,0,1,2,1,5,196
20492,78614363,M,30,caucasian,Grad,25K --50K,South,Resort,1/31/2016,2/1/2016,11/17/2015,2,3,0,1,0,0,0,1,1,2,1,40,211
20493,61563719,M,35,Latino,Grad,<25K,South,City Hotel,1/31/2016,2/4/2016,1/27/2016,2,2,0,0,0,0,0,0,1,2,1,20,103
20494,2880202,M,68,Asian American,College,>100K,South,Resort,1/31/2016,2/3/2016,1/24/2016,2,1,1,0,0,0,1,0,0,0,0,0,178
20495,72733737,F,53,Asian American,College,<25K,South,Airport Hotels,1/31/2016,2/1/2016,10/22/2015,3,2,0,1,0,0,1,0,1,2,1,10,189
20496,14310132,M,54,caucasian,Grad,>100K,South,Resort,1/31/2016,2/1/2016,10/18/2015,3,1,0,1,1,1,0,2,1,2,1,15,155
20497,94079014,F,45,Asian American,High-School,50K -- 100K,West,Airport Hotels,1/31/2016,2/4/2016,12/12/2015,2,1,0,1,1,0,0,1,1,2,1,25,235
20498,85633574,F,20,Asian American,College,>100K,North,Resort,1/31/2016,2/4/2016,9/24/2015,1,3,0,0,1,0,1,2,1,1,1,10,209
20499,64582517,F,63,caucasian,College,25K --50K,South,Resort,1/31/2016,2/2/2016,8/4/2015,1,1,2,2,0,0,0,1,0,0,1,10,123
20500,47669334,F,64,caucasian,College,<25K,South,Resort,1/31/2016,2/1/2016,12/7/2015,4,2,0,2,0,0,0,2,1,0,1,15,245
20501,6500727,M,36,Latino,High-School,50K -- 100K,South,Airport Hotels,1/31/2016,2/1/2016,8/21/2015,4,2,2,2,0,0,0,1,1,2,1,30,138
20502,75204604,M,19,Latino,College,<25K,East,Airport Hotels,1/31/2016,2/1/2016,8/10/2015,1,2,0,0,1,1,0,1,1,2,1,10,235
20503,75299570,M,60,caucasian,High-School,25K --50K,North,Airport Hotels,1/31/2016,2/2/2016,8/10/2015,5,3,0,1,0,0,0,1,1,1,1,10,116
20504,67009021,F,60,African American,College,25K --50K,South,Airport Hotels,6/5/2016,6/6/2016,5/18/2016,1,2,0,2,0,0,0,2,1,2,1,5,121
20505,26800072,F,43,caucasian,Grad,50K -- 100K,West,Airport Hotels,11/27/2016,11/30/2016,8/18/2016,2,1,1,0,0,0,0,1,1,0,0,0,158
20506,19192632,F,37,Latino,Mid-School,25K --50K,East,Airport Hotels,2/5/2017,2/8/2017,7/3/2016,1,2,0,2,0,0,0,0,0,0,1,15,145
20507,13710843,M,28,African American,Grad,50K -- 100K,South,City Hotel,1/31/2016,2/1/2016,1/25/2016,4,1,0,2,1,0,0,0,0,1,1,25,192
20508,47557839,M,28,African American,Grad,50K -- 100K,West,City Hotel,1/31/2016,2/1/2016,8/16/2015,1,2,0,2,0,0,1,1,0,2,0,0,159
20509,52689928,F,22,Asian American,Grad,25K --50K,East,Resort,6/17/2017,6/18/2017,1/1/2017,1,1,0,2,1,0,2,0,1,1,0,0,240
20510,85624145,F,52,African American,High-School,<25K,West,Airport Hotels,1/31/2016,2/3/2016,10/9/2015,3,1,0,2,0,0,0,1,1,2,1,40,193
20511,92369830,F,36,Latino,Grad,<25K,South,Airport Hotels,1/31/2016,2/4/2016,7/1/2015,5,2,0,2,0,0,1,0,1,2,1,20,221
20512,35628721,F,47,Asian American,Grad,25K --50K,South,Airport Hotels,1/31/2016,2/1/2016,8/29/2015,1,1,0,2,1,1,1,1,1,2,1,20,187
20513,31457223,M,61,caucasian,Mid-School,50K -- 100K,South,Resort,1/31/2016,2/1/2016,8/29/2015,5,2,0,1,0,0,1,1,1,2,1,5,188
20514,42524129,M,38,Asian American,Mid-School,25K --50K,West,Airport Hotels,1/31/2016,2/3/2016,7/20/2015,3,3,0,1,0,0,0,0,1,0,1,20,229
20515,33078049,M,54,African American,Grad,<25K,West,Airport Hotels,1/31/2016,2/3/2016,11/7/2015,1,3,0,2,1,0,1,1,0,2,1,30,186
20516,87570419,M,70,Asian American,College,>100K,West,City Hotel,1/31/2016,2/1/2016,10/7/2015,2,3,1,0,0,0,1,0,1,0,1,25,158
20517,9028174,F,19,African American,College,>100K,West,City Hotel,1/31/2016,2/1/2016,8/26/2015,4,1,0,2,0,0,0,1,0,0,0,0,224
20518,90281519,F,59,Latino,Mid-School,50K -- 100K,North,Airport Hotels,1/31/2016,2/2/2016,1/18/2016,4,3,0,1,0,0,1,1,1,0,1,40,250
20519,6991825,F,30,African American,Grad,<25K,West,Resort,1/31/2016,2/2/2016,11/20/2015,4,1,0,0,0,0,2,1,0,0,1,30,104
20520,59895508,M,26,caucasian,High-School,50K -- 100K,North,Resort,1/31/2016,2/2/2016,10/1/2015,5,1,0,0,1,0,0,1,0,0,0,0,131
20521,3341588,F,53,African American,College,<25K,West,City Hotel,2/2/2016,2/3/2016,12/14/2015,3,1,0,2,1,0,0,1,1,1,1,15,156
20522,15201756,M,29,caucasian,High-School,<25K,North,Airport Hotels,2/1/2016,2/2/2016,11/6/2015,2,3,2,1,0,0,0,1,0,1,1,10,120
20523,90699354,M,26,African American,Mid-School,50K -- 100K,East,Airport Hotels,2/3/2016,2/5/2016,10/14/2015,2,1,0,2,0,0,1,0,1,0,0,0,188
20524,5412902,F,61,African American,College,>100K,South,City Hotel,2/1/2016,2/5/2016,1/30/2016,2,2,0,0,0,0,0,1,1,2,1,5,133
20525,10304380,F,54,caucasian,College,<25K,East,Resort,2/1/2016,2/3/2016,7/7/2015,2,1,0,0,0,0,1,0,1,0,0,0,203
20526,12312937,F,56,Asian American,Grad,50K -- 100K,South,Resort,2/1/2016,2/2/2016,1/8/2016,2,3,0,2,0,0,1,1,1,2,1,5,123
20527,72577899,M,36,African American,College,25K --50K,South,Airport Hotels,2/2/2016,2/6/2016,9/7/2015,2,3,0,0,0,0,1,1,1,2,1,10,176
20528,26319213,F,55,African American,Grad,50K -- 100K,South,City Hotel,2/1/2016,2/2/2016,11/17/2015,1,2,0,1,0,0,2,2,1,0,0,0,114
20529,19790067,M,66,caucasian,College,50K -- 100K,North,Resort,2/1/2016,2/3/2016,10/13/2015,2,2,0,1,0,0,0,0,1,2,0,0,148
20530,36936099,F,68,caucasian,Grad,50K -- 100K,North,Airport Hotels,2/1/2016,2/2/2016,11/30/2015,1,2,0,0,0,0,0,1,1,0,1,40,235
20531,79102138,M,58,caucasian,Mid-School,50K -- 100K,East,Airport Hotels,2/1/2016,2/4/2016,2/2/2016,1,2,0,2,0,0,1,2,1,0,1,15,234
20532,24530641,M,34,Latino,College,<25K,East,Resort,1/25/2017,1/27/2017,12/1/2016,5,2,0,0,0,0,2,1,1,2,1,25,179
20533,24302247,M,32,Asian American,Mid-School,>100K,East,Resort,2/1/2016,2/2/2016,8/10/2015,1,1,1,0,0,0,2,0,1,2,1,40,163
20534,21234663,M,35,Asian American,College,25K --50K,East,Resort,2/1/2016,2/3/2016,12/19/2015,2,2,0,0,0,0,2,0,0,0,0,0,198
20535,62299594,M,40,caucasian,College,<25K,South,Airport Hotels,2/3/2016,2/5/2016,11/16/2015,1,1,1,1,0,0,0,1,1,0,1,30,187
20536,11594910,F,23,Latino,College,>100K,South,City Hotel,2/2/2016,2/4/2016,9/10/2015,2,1,0,2,1,1,0,0,1,0,0,0,139
20537,4336749,F,34,caucasian,College,>100K,East,City Hotel,2/2/2016,2/5/2016,1/3/2016,2,2,0,0,0,0,0,1,1,2,1,15,236
20538,44532980,F,46,Latino,Grad,50K -- 100K,South,Airport Hotels,2/2/2016,2/5/2016,1/17/2016,3,1,1,2,1,0,1,0,1,2,1,20,229
20539,36230648,M,51,African American,College,50K -- 100K,North,Resort,2/2/2016,2/5/2016,1/19/2016,1,3,0,1,0,0,0,1,1,0,1,5,232
20540,52420568,F,37,Asian American,High-School,<25K,North,City Hotel,2/2/2016,2/4/2016,9/19/2015,2,3,0,2,1,0,0,1,1,2,1,10,247
20541,81334936,F,52,Latino,College,25K --50K,South,City Hotel,2/2/2016,2/3/2016,9/8/2015,2,2,0,2,0,0,0,1,0,0,1,20,180
20542,51649528,M,37,African American,College,25K --50K,East,City Hotel,2/2/2016,2/5/2016,11/16/2015,2,3,1,1,1,0,2,1,1,2,1,40,206
20543,57517007,M,48,Asian American,High-School,25K --50K,North,City Hotel,2/2/2016,2/3/2016,8/27/2015,3,3,1,2,0,0,1,2,1,2,0,0,152
20544,44579840,F,32,Asian American,Mid-School,<25K,West,Airport Hotels,2/2/2016,2/3/2016,10/17/2015,1,2,0,2,0,0,1,1,1,0,1,10,234
20545,96383320,M,20,caucasian,College,50K -- 100K,East,Resort,2/3/2016,2/4/2016,8/13/2015,2,2,2,1,0,0,1,2,0,2,1,30,233
20546,42862967,F,24,African American,College,>100K,South,Resort,2/3/2016,2/7/2016,12/16/2015,5,1,0,2,0,0,0,1,1,2,1,30,132
20547,95669875,M,45,caucasian,College,50K -- 100K,East,Airport Hotels,1/18/2017,1/19/2017,1/2/2017,2,3,0,2,1,0,0,2,1,2,1,10,233
20548,57425629,F,57,Asian American,Mid-School,50K -- 100K,North,Resort,6/6/2017,6/8/2017,4/22/2017,5,2,0,2,0,0,0,1,1,2,0,0,107
20549,2318540,F,31,African American,Grad,<25K,South,Airport Hotels,2/3/2016,2/4/2016,1/10/2016,5,2,0,0,0,0,2,0,0,2,0,0,143
20550,16146511,M,20,caucasian,Grad,<25K,South,City Hotel,3/4/2016,3/6/2016,11/28/2015,2,1,0,2,1,0,1,2,1,2,1,25,130
20551,22374362,M,36,caucasian,College,50K -- 100K,South,City Hotel,12/16/2016,12/18/2016,10/12/2016,4,1,0,2,0,0,0,0,1,0,0,0,126
20552,94881963,M,26,Latino,Grad,<25K,West,Resort,2/3/2016,2/6/2016,12/14/2015,4,1,1,2,1,0,0,1,1,0,1,5,163
20553,86203879,M,37,caucasian,College,<25K,South,Resort,2/3/2016,2/4/2016,12/1/2015,2,1,0,1,0,0,1,1,0,1,1,25,111
20554,37184716,M,27,African American,College,25K --50K,North,Resort,12/16/2016,12/17/2016,9/19/2016,2,2,1,0,0,0,2,1,0,0,1,5,190
20555,84893009,M,42,caucasian,Grad,25K --50K,South,Resort,4/13/2017,4/14/2017,10/29/2016,2,1,0,1,1,0,0,0,1,1,1,10,232
20556,7977906,F,32,caucasian,Mid-School,>100K,East,City Hotel,2/3/2016,2/7/2016,12/21/2015,4,2,1,2,0,0,1,1,0,2,0,0,187
20557,7056653,M,40,Latino,College,>100K,South,City Hotel,2/3/2016,2/7/2016,10/22/2015,2,2,0,2,0,0,2,1,1,0,1,25,182
20558,98312005,M,34,caucasian,College,25K --50K,South,City Hotel,3/9/2016,3/10/2016,1/28/2016,2,3,0,1,1,0,0,2,1,2,0,0,191
20559,79627357,F,51,caucasian,Mid-School,<25K,North,Airport Hotels,2/3/2016,2/6/2016,12/15/2015,2,2,2,0,0,0,1,1,1,0,1,10,234
20560,9344305,M,58,Latino,Mid-School,<25K,South,City Hotel,2/3/2016,2/4/2016,12/8/2015,2,1,0,0,1,1,0,1,0,2,1,5,162
20561,21636679,F,42,Latino,College,<25K,North,Airport Hotels,2/3/2016,2/7/2016,2/4/2016,5,3,0,2,0,0,0,1,0,2,1,5,109
20562,17221586,M,70,Latino,Grad,<25K,South,City Hotel,2/3/2016,2/4/2016,9/13/2015,3,2,0,0,0,0,1,1,0,0,1,5,197
20563,770984,M,56,Asian American,College,50K -- 100K,West,City Hotel,2/3/2016,2/5/2016,12/23/2015,3,1,0,1,1,0,0,0,0,2,1,40,250
20564,38429413,M,52,African American,High-School,50K -- 100K,North,Airport Hotels,2/3/2016,2/6/2016,9/29/2015,1,2,0,0,0,0,1,2,1,0,1,40,198
20565,71962632,M,56,caucasian,Grad,<25K,South,Airport Hotels,2/3/2016,2/4/2016,9/23/2015,2,1,1,0,0,0,0,2,1,2,1,10,203
20566,79635884,F,19,caucasian,Mid-School,50K -- 100K,North,Airport Hotels,2/3/2016,2/4/2016,11/4/2015,2,2,0,2,0,0,0,2,1,0,1,5,121
20567,91655623,F,51,Latino,College,<25K,North,City Hotel,2/3/2016,2/5/2016,9/28/2015,1,1,1,0,1,0,0,1,1,0,1,10,147
20568,42138543,M,49,Asian American,College,>100K,North,Airport Hotels,2/3/2016,2/4/2016,8/17/2015,5,1,0,0,0,0,0,1,0,2,1,10,160
20569,41243404,M,36,Asian American,High-School,25K --50K,South,City Hotel,2/18/2016,2/20/2016,7/31/2015,3,1,0,1,1,0,2,1,1,2,1,20,241
20570,32681093,F,23,caucasian,Mid-School,<25K,South,Resort,3/3/2016,3/4/2016,10/12/2015,5,1,0,1,0,0,0,1,0,2,1,15,141
20571,49433583,M,51,Asian American,College,>100K,West,Resort,3/17/2016,3/18/2016,11/16/2015,1,3,0,2,1,0,2,0,0,2,1,20,225
20572,95916855,F,45,caucasian,Grad,>100K,North,Resort,3/31/2016,4/2/2016,11/7/2015,5,1,0,0,1,0,1,1,1,1,1,10,223
20573,59003264,F,39,African American,Mid-School,<25K,South,City Hotel,4/14/2016,4/15/2016,2/15/2016,1,2,2,1,0,0,0,1,1,2,0,0,183
20574,94664023,F,70,Asian American,College,50K -- 100K,North,Resort,2/3/2016,2/5/2016,12/19/2015,3,2,0,2,0,0,0,1,0,0,0,0,110
20575,42933792,F,62,African American,College,25K --50K,South,Resort,2/4/2016,2/8/2016,6/30/2015,2,2,0,1,1,0,0,1,1,2,1,20,160
20576,7779452,M,54,African American,Grad,>100K,South,Airport Hotels,2/5/2016,2/8/2016,7/17/2015,2,1,1,1,0,0,0,1,1,1,1,20,223
20577,98095727,M,24,caucasian,Mid-School,25K --50K,South,Airport Hotels,2/4/2016,2/8/2016,8/21/2015,5,2,0,0,0,0,0,1,0,0,0,0,107
20578,93538777,F,33,Latino,College,50K -- 100K,South,Airport Hotels,2/5/2016,2/6/2016,7/15/2015,2,1,0,1,0,0,0,1,0,2,1,25,243
20579,20445962,M,53,caucasian,College,<25K,West,Resort,2/19/2016,2/20/2016,8/9/2015,3,1,0,1,0,0,0,1,1,2,0,0,139
20580,89677275,M,61,caucasian,Grad,<25K,South,Airport Hotels,2/4/2016,2/8/2016,1/1/2016,2,1,0,1,1,1,0,2,0,2,1,5,196
20581,99012994,F,36,caucasian,High-School,25K --50K,West,City Hotel,2/4/2016,2/5/2016,1/12/2016,3,2,0,1,1,1,0,2,1,1,1,20,113
20582,85121063,M,46,African American,College,<25K,South,Airport Hotels,2/4/2016,2/7/2016,8/26/2015,2,2,0,1,1,1,0,1,0,2,1,20,145
20583,38497816,M,44,Asian American,Grad,50K -- 100K,East,City Hotel,2/4/2016,2/6/2016,10/22/2015,1,1,1,0,0,0,0,1,1,0,0,0,132
20584,26128265,F,19,caucasian,High-School,50K -- 100K,South,City Hotel,4/8/2016,4/9/2016,2/20/2016,5,2,0,0,0,0,0,1,1,1,1,20,247
20585,95742509,F,62,Latino,College,>100K,West,Resort,2/4/2016,2/5/2016,1/25/2016,2,2,0,2,0,0,0,0,1,1,1,5,244
20586,55709150,M,51,African American,College,50K -- 100K,South,Airport Hotels,1/30/2017,1/31/2017,8/27/2016,3,1,0,0,1,1,0,2,0,2,1,5,228
20587,80725361,M,32,caucasian,College,<25K,South,Airport Hotels,2/4/2016,2/5/2016,12/5/2015,2,1,0,2,1,0,0,0,1,0,1,40,216
20588,68107788,F,29,African American,High-School,50K -- 100K,South,Airport Hotels,2/5/2016,2/6/2016,12/16/2015,2,3,0,0,0,0,1,1,1,2,0,0,166
