,Unnamed: 0,Unnamed: 0.1,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,No_of_Expected_Days_to_stay,Checking_Month,no_of_days_from_booking_to_ckeckin,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
24248,24248,24248,91159174,2,24,3,1,2,1,2,1,5,84,2,2,0,0,0,0,0,0,1,1,1,20,224
24249,24249,24249,36811204,1,40,2,4,3,3,3,1,5,137,5,2,0,1,1,0,0,2,1,2,1,5,139
24250,24250,24250,16187365,1,35,4,2,4,4,3,1,5,132,2,1,0,2,0,0,0,1,1,2,1,5,168
24251,24251,24251,35580380,1,60,1,1,1,2,3,1,5,16,2,2,0,1,1,0,2,0,0,2,1,20,206
24252,24252,24252,8673077,2,18,1,2,1,1,2,1,5,16,4,2,2,2,1,0,0,0,1,2,1,20,218
24253,24253,24253,13470666,1,60,3,4,1,2,1,3,5,73,2,3,0,0,0,0,1,1,1,1,1,10,100
24254,24254,24254,36850674,2,48,1,3,2,1,3,3,5,3,1,1,1,1,1,0,0,0,1,2,0,0,198
24255,24255,24255,78440680,2,47,4,2,1,3,3,1,5,124,1,3,0,2,0,0,0,1,1,0,1,40,120
24256,24256,24256,45717420,2,40,1,3,3,4,1,1,5,37,2,1,1,2,1,0,0,2,1,2,1,10,166
24257,24257,24257,95207659,2,66,2,1,2,4,1,1,5,193,1,1,0,0,0,0,0,1,1,2,1,10,142
24258,24258,24258,89439863,2,34,2,3,3,4,3,1,5,76,1,1,0,0,1,0,0,1,1,0,1,5,159
24259,24259,24259,8461458,1,18,2,4,1,1,2,2,5,189,3,2,0,0,0,0,0,1,1,0,0,0,159
24260,24260,24260,48170081,1,35,4,4,1,4,1,1,5,169,4,2,1,1,0,0,0,1,1,0,1,40,200
24261,24261,24261,75705277,1,19,1,4,1,4,2,1,5,39,3,1,2,1,1,0,0,1,1,2,1,40,173
24262,24262,24262,28855989,1,67,2,3,1,3,3,3,5,95,1,2,1,2,0,0,1,1,0,2,1,25,191
24263,24263,24263,57427296,1,19,2,2,2,3,1,2,5,131,3,3,0,1,1,0,0,2,1,0,1,40,237
24264,24264,24264,27330222,1,26,2,4,3,3,1,2,5,189,1,1,0,0,0,0,0,0,0,2,0,0,222
24265,24265,24265,76718597,1,19,3,3,3,2,1,1,5,132,4,2,0,0,0,0,0,1,1,2,0,0,182
24266,24266,24266,93692624,1,61,3,2,4,3,2,1,5,106,2,2,0,1,1,0,0,0,0,0,1,10,142
24267,24267,24267,88062012,1,62,3,3,1,3,2,2,5,66,1,3,0,1,0,0,0,0,1,1,1,25,217
24268,24268,24268,22625741,2,68,3,4,3,3,2,4,5,95,3,2,0,2,0,0,0,0,1,2,1,20,158
24269,24269,24269,92079654,1,22,2,1,4,4,1,2,10,133,2,1,0,1,1,0,0,2,0,2,0,0,207
24270,24270,24270,68735229,1,57,2,2,4,4,1,4,10,63,2,3,0,2,0,0,0,1,0,0,0,0,114
24271,24271,24271,24179833,1,48,2,1,2,3,1,1,10,140,2,3,1,2,0,0,0,0,0,2,1,30,174
24272,24272,24272,43366459,2,28,1,2,4,3,2,2,10,4,4,2,0,2,0,0,1,0,0,2,1,10,122
24273,24273,24273,14085037,1,48,4,4,3,3,3,4,5,177,2,2,0,2,0,0,0,2,1,1,1,15,241
24274,24274,24274,71514041,1,39,2,3,1,1,2,2,5,151,2,2,1,2,1,1,1,1,0,0,1,20,102
24275,24275,24275,95273264,2,21,3,1,2,3,1,1,5,82,1,2,0,1,0,0,2,0,1,2,1,25,137
24276,24276,24276,83663296,2,21,3,3,3,3,1,2,5,83,2,3,0,1,0,0,2,1,0,2,1,20,203
24277,24277,24277,49727826,1,27,3,3,1,4,2,2,5,83,1,2,0,0,0,0,0,1,1,2,1,5,219
24278,24278,24278,57598484,2,50,1,2,2,1,2,3,5,133,1,1,0,1,1,0,1,2,1,2,0,0,110
24279,24279,24279,68131255,1,23,1,3,1,4,3,1,5,196,2,2,0,2,1,0,0,2,1,2,1,15,238
24280,24280,24280,34245460,2,42,4,1,3,3,1,3,5,182,1,2,0,1,1,0,0,1,0,2,0,0,182
24281,24281,24281,87734880,1,37,3,1,2,2,3,2,5,169,4,2,0,0,0,0,2,1,0,0,1,10,214
24282,24282,24282,74394355,1,39,4,1,3,1,1,3,5,43,2,3,0,0,1,1,0,0,1,2,1,10,158
24283,24283,24283,9548253,2,35,2,1,3,1,2,4,5,167,2,2,0,0,0,0,0,2,1,2,1,20,127
24284,24284,24284,92737944,2,50,2,4,3,1,2,3,5,14,2,3,0,1,0,0,0,0,1,2,0,0,166
24285,24285,24285,23633169,2,27,4,1,1,2,2,4,5,83,5,1,0,2,1,1,0,0,1,2,0,0,247
24286,24286,24286,75461749,2,44,3,3,1,1,2,1,5,8,2,1,1,2,0,0,0,0,0,0,1,20,127
24287,24287,24287,58681504,2,52,1,2,3,2,1,1,5,99,3,1,1,2,0,0,0,1,0,2,1,10,111
24288,24288,24288,67249958,2,37,4,1,2,2,3,1,5,75,4,2,1,2,1,0,0,0,1,2,1,10,219
24289,24289,24289,52169090,2,36,2,3,4,4,3,3,5,87,1,2,1,2,0,0,2,1,1,2,1,20,209
24290,24290,24290,68868565,2,47,4,1,4,3,2,1,5,98,1,1,1,1,1,0,0,0,1,2,0,0,110
24291,24291,24291,27276977,2,64,1,2,2,3,2,1,10,151,2,2,0,2,0,0,0,1,0,2,1,5,244
24292,24292,24292,10924565,2,43,4,4,3,1,3,1,5,34,2,2,1,2,0,0,1,1,0,0,0,0,143
24293,24293,24293,38640096,2,67,2,2,3,1,1,4,5,214,2,3,1,2,1,0,0,1,0,2,0,0,247
24294,24294,24294,18523936,1,34,2,4,3,3,2,4,5,198,1,2,0,1,0,0,2,0,1,2,1,15,178
24295,24295,24295,43565438,2,34,2,1,3,4,1,1,5,102,3,2,0,0,0,0,0,1,1,1,1,10,221
24296,24296,24296,37429639,2,54,1,4,1,3,1,4,5,47,3,2,0,1,0,0,1,1,1,2,1,10,208
24297,24297,24297,55207031,2,48,1,1,4,1,1,1,5,35,1,3,1,2,0,0,0,0,1,2,0,0,171
24298,24298,24298,55517539,2,63,2,4,4,2,2,2,5,88,2,1,0,0,0,0,0,1,1,2,0,0,116
24299,24299,24299,15392062,2,52,4,3,1,4,2,3,5,181,3,3,0,1,0,0,1,1,1,2,1,5,208
24300,24300,24300,60108227,1,29,4,3,3,1,1,1,5,196,1,2,1,0,1,1,0,1,1,2,0,0,214
24301,24301,24301,95596866,1,50,4,3,4,1,1,4,5,80,4,1,0,0,1,1,1,1,1,2,0,0,102
24302,24302,24302,65121725,1,18,1,2,3,4,3,1,5,196,2,1,1,0,0,0,0,2,0,2,1,25,162
24303,24303,24303,71947658,1,62,4,2,1,3,1,2,5,185,2,1,2,0,0,0,1,1,1,2,1,5,241
24304,24304,24304,49451806,1,27,3,1,4,2,3,2,5,18,4,3,0,2,1,1,1,0,1,2,0,0,208
24305,24305,24305,12160409,2,65,3,1,2,3,1,2,5,200,1,2,0,0,0,0,0,2,1,2,1,5,247
24306,24306,24306,26065093,1,28,3,1,1,2,2,3,5,164,2,1,1,1,1,1,0,1,0,2,0,0,237
24307,24307,24307,17109347,2,52,4,4,1,1,3,2,5,127,2,1,0,0,0,0,2,1,1,1,1,5,171
24308,24308,24308,48977296,1,63,4,4,2,2,1,3,5,13,2,2,1,0,1,0,2,0,1,2,1,5,180
24309,24309,24309,96379195,2,59,3,4,2,3,3,3,6,118,1,3,1,2,1,1,0,1,0,2,0,0,145
24310,24310,24310,7832028,2,53,3,3,2,3,3,3,6,65,4,2,0,1,1,1,0,1,1,2,0,0,160
24311,24311,24311,47157483,1,27,1,1,1,3,2,1,3,202,4,2,1,2,1,1,0,2,0,2,1,5,150
24312,24312,24312,34333341,2,22,4,2,1,3,2,1,4,101,1,2,0,0,1,1,0,2,1,2,0,0,112
24313,24313,24313,54206630,2,66,1,1,3,2,2,2,5,113,2,1,0,2,0,0,0,2,1,2,0,0,216
24314,24314,24314,3154,2,37,4,4,3,3,2,1,5,184,1,1,0,1,1,0,0,1,1,1,0,0,133
24315,24315,24315,36800712,2,57,4,1,3,1,3,1,5,70,2,1,0,0,1,0,0,1,1,2,1,25,248
24316,24316,24316,64295145,2,18,2,1,2,2,2,1,10,212,1,2,0,1,1,1,0,2,0,2,1,5,130
24317,24317,24317,67712853,2,54,3,1,3,1,3,3,5,166,2,2,0,1,0,0,0,0,0,1,1,10,222
24318,24318,24318,38508579,2,41,4,2,1,3,3,3,5,212,5,1,1,2,1,0,1,1,1,2,0,0,190
24319,24319,24319,68550407,2,62,3,1,3,4,1,4,5,132,2,1,0,0,0,0,1,1,0,1,1,5,239
24320,24320,24320,37384294,2,30,1,2,4,2,2,1,5,145,1,1,0,1,0,0,1,0,1,2,1,10,204
24321,24321,24321,5764572,2,57,2,1,4,4,3,1,5,31,2,1,0,1,1,0,0,1,1,0,0,0,172
24322,24322,24322,47140016,2,60,1,3,1,4,3,1,5,126,2,2,1,0,0,0,0,1,0,2,1,30,139
24323,24323,24323,24036998,1,64,4,4,1,1,3,1,5,181,2,1,1,1,0,0,0,1,0,1,1,5,172
24324,24324,24324,4274303,1,33,4,1,4,3,2,1,5,98,2,3,0,0,1,0,0,0,1,0,1,5,156
24325,24325,24325,52309739,2,20,3,1,2,2,3,3,5,23,4,1,0,0,0,0,1,1,0,0,1,15,240
24326,24326,24326,91828697,1,42,3,4,2,3,1,4,5,113,2,3,0,1,0,0,0,1,0,2,1,40,114
24327,24327,24327,2200978,1,49,2,3,3,4,1,1,5,109,5,1,1,1,0,0,1,2,1,0,1,5,183
24328,24328,24328,21315839,2,24,4,1,1,3,2,3,5,88,5,2,0,1,0,0,0,1,1,2,1,20,110
24329,24329,24329,40248827,2,53,4,2,2,4,2,2,5,184,2,1,0,1,0,0,0,0,1,2,1,40,113
24330,24330,24330,35304804,2,36,2,2,1,1,1,1,5,35,2,3,1,2,0,0,0,1,1,2,1,25,182
24331,24331,24331,82104815,1,32,4,1,1,3,2,2,5,132,1,2,1,2,0,0,0,1,0,1,1,30,237
24332,24332,24332,18452733,1,45,4,2,3,3,1,2,5,94,2,3,1,0,0,0,1,1,1,0,1,40,210
24333,24333,24333,98124591,1,65,2,2,4,2,3,1,5,212,2,2,0,1,1,0,1,1,1,0,1,20,166
24334,24334,24334,9511844,1,36,2,1,1,3,2,3,5,32,2,2,2,2,0,0,0,2,1,2,1,25,125
24335,24335,24335,32080008,1,37,3,4,2,3,1,4,4,39,3,2,0,2,1,1,0,0,1,0,1,20,212
24336,24336,24336,87585920,1,32,3,1,1,3,3,3,5,93,1,2,0,0,0,0,0,0,1,2,1,40,203
24337,24337,24337,48864512,1,39,3,1,3,3,1,1,4,188,2,2,0,2,0,0,2,2,1,2,1,40,208
24338,24338,24338,6964790,2,59,3,3,4,3,2,2,5,48,4,1,0,0,1,0,0,0,1,2,1,25,140
24339,24339,24339,50194932,1,34,4,4,3,1,1,1,5,211,5,2,0,2,0,0,0,0,1,2,1,20,230
24340,24340,24340,45372520,2,35,3,2,3,2,1,3,5,125,2,1,0,2,0,0,1,1,1,1,0,0,131
24341,24341,24341,22379896,2,46,4,1,1,4,3,2,5,17,3,3,1,2,0,0,1,0,1,2,1,25,230
24342,24342,24342,69128380,2,37,2,1,3,2,1,3,5,24,4,2,0,1,1,1,0,0,1,2,1,10,129
24343,24343,24343,4892442,1,67,1,1,2,3,1,1,5,64,2,1,1,2,0,0,2,1,0,0,1,25,130
24344,24344,24344,45299396,2,65,3,1,1,3,3,3,5,33,2,3,0,2,0,0,0,1,1,2,1,5,241
24345,24345,24345,23437958,1,41,4,1,2,4,1,1,5,97,3,2,2,2,0,0,1,2,0,2,1,20,219
24346,24346,24346,92590361,2,60,1,1,1,1,2,1,5,58,4,1,0,0,0,0,1,0,1,1,1,20,209
24347,24347,24347,86030247,2,23,1,1,1,1,1,3,5,58,1,1,0,2,0,0,2,0,1,2,0,0,146
24348,24348,24348,8461520,2,41,4,4,1,4,1,1,5,29,5,3,0,2,0,0,0,1,0,2,0,0,141
24349,24349,24349,36537966,2,48,1,1,1,1,1,1,5,35,5,2,0,2,1,0,0,0,1,0,1,40,102
24350,24350,24350,73560814,1,64,4,4,2,2,3,2,5,104,4,2,0,1,1,0,0,1,1,0,1,40,211
24351,24351,24351,17118589,1,41,1,1,2,1,1,1,5,187,2,1,0,0,0,0,0,1,1,2,1,20,128
24352,24352,24352,35990971,2,41,3,2,2,4,3,1,5,40,1,1,0,0,0,0,0,1,1,2,1,30,234
24353,24353,24353,2445438,2,65,1,1,2,3,3,3,5,153,2,1,1,1,1,1,0,1,1,0,1,25,140
24354,24354,24354,54529005,1,48,3,1,3,3,1,2,5,170,2,1,0,2,1,0,0,2,1,2,1,25,143
24355,24355,24355,14923050,1,56,3,1,1,3,2,2,5,91,1,2,0,1,1,0,2,1,1,2,1,10,184
24356,24356,24356,73500082,2,35,3,1,2,3,1,1,5,37,2,1,1,1,1,0,0,1,0,1,1,5,159
24357,24357,24357,69099126,1,43,3,2,3,1,2,3,5,37,1,2,0,1,0,0,1,2,0,2,0,0,188
24358,24358,24358,66075387,1,49,2,2,3,4,3,3,5,139,3,2,0,0,1,1,0,2,0,0,1,20,160
24359,24359,24359,37469207,1,29,2,2,1,2,3,3,5,0,2,1,1,1,0,0,0,1,0,0,1,20,168
24360,24360,24360,11429730,2,45,4,1,4,4,1,1,5,69,2,2,0,2,1,1,0,0,1,0,1,5,204
24361,24361,24361,92210882,2,31,3,2,1,3,2,1,5,129,5,1,1,2,0,0,2,1,0,2,1,10,238
24362,24362,24362,48126904,2,64,2,4,4,3,1,1,5,187,1,1,2,1,0,0,1,1,0,0,1,10,149
24363,24363,24363,64574474,1,54,2,3,1,1,3,1,5,129,1,1,0,0,0,0,2,1,1,2,1,40,101
24364,24364,24364,19172314,2,29,1,1,3,1,1,2,5,17,2,3,1,0,0,0,0,1,1,2,1,20,110
24365,24365,24365,79583729,2,70,1,3,1,4,3,1,5,62,2,2,0,0,0,0,0,0,1,2,1,10,170
24366,24366,24366,32107274,1,45,1,4,1,4,3,1,11,181,2,1,0,1,1,0,0,0,1,2,1,10,205
24367,24367,24367,80681062,2,24,2,1,4,3,3,3,5,18,1,1,0,2,0,0,1,1,1,0,1,25,162
24368,24368,24368,34222869,2,43,4,3,1,3,3,1,5,151,2,3,0,1,0,0,2,1,0,2,1,20,191
24369,24369,24369,22626105,2,50,4,2,1,2,2,2,5,164,3,1,1,1,0,0,0,2,1,2,0,0,213
24370,24370,24370,44129239,2,69,2,1,3,3,1,3,5,15,1,2,0,1,0,0,1,1,0,2,1,20,169
24371,24371,24371,93623279,1,34,2,1,4,3,2,1,5,177,2,2,0,0,0,0,0,1,1,0,1,20,126
24372,24372,24372,63751880,1,23,1,3,2,4,3,1,5,81,4,3,0,1,0,0,0,0,1,2,1,20,216
24373,24373,24373,96793014,1,62,2,1,1,3,1,2,5,90,5,2,0,0,0,0,1,1,1,2,0,0,149
24374,24374,24374,97609750,1,20,1,4,3,1,2,2,5,21,3,1,1,2,0,0,2,1,1,2,1,20,200
24375,24375,24375,19118284,2,49,3,1,2,4,2,3,5,14,1,1,0,1,0,0,0,1,0,2,1,25,199
24376,24376,24376,81311877,1,20,1,4,3,3,1,1,5,101,1,2,1,0,0,0,0,0,1,2,1,25,176
24377,24377,24377,65082091,1,64,1,1,3,1,1,1,5,37,2,1,0,1,1,0,0,1,1,2,1,10,189
24378,24378,24378,21957431,2,69,4,1,1,3,2,1,5,21,2,1,0,1,0,0,0,2,0,1,1,5,240
24379,24379,24379,39884380,2,46,3,1,3,2,1,2,5,137,4,2,0,1,0,0,0,0,1,0,1,15,156
24380,24380,24380,9632943,1,66,3,1,3,2,1,1,5,38,1,1,0,0,1,1,0,1,1,0,1,20,162
24381,24381,24381,88860978,1,53,1,1,2,3,2,1,5,-1,3,2,0,1,1,1,1,1,1,2,1,40,128
24382,24382,24382,33157125,2,37,1,4,4,3,3,3,5,23,1,3,2,1,0,0,0,1,1,2,1,5,206
24383,24383,24383,87798786,2,45,4,4,4,3,2,1,5,104,2,1,1,0,0,0,0,0,1,0,1,10,152
24384,24384,24384,49118598,2,25,3,2,3,2,2,1,5,209,5,3,1,2,0,0,0,1,0,1,1,5,177
24385,24385,24385,2003652,2,33,3,1,4,4,1,1,5,110,2,3,0,2,1,1,0,2,0,2,1,10,217
24386,24386,24386,37210466,2,51,1,3,3,2,1,4,5,61,2,2,2,0,0,0,0,0,0,2,1,5,173
24387,24387,24387,71852498,2,44,4,1,3,3,1,2,5,82,1,2,0,2,0,0,0,1,0,2,0,0,123
24388,24388,24388,99768561,2,44,1,1,2,3,2,1,5,121,1,1,0,2,1,0,0,1,0,1,1,10,152
24389,24389,24389,83463031,2,58,3,3,4,3,2,2,5,37,3,2,0,0,0,0,1,0,1,2,1,10,106
24390,24390,24390,1279038,1,28,4,1,3,3,2,1,5,76,2,2,0,0,0,0,0,1,1,1,0,0,147
24391,24391,24391,78081902,1,37,1,1,1,3,2,2,5,133,1,1,0,1,1,0,2,0,0,2,1,20,216
24392,24392,24392,79422065,2,29,3,3,3,1,3,1,5,219,2,3,0,0,0,0,0,1,1,2,1,20,133
24393,24393,24393,48425569,1,40,2,1,1,2,3,2,5,111,2,1,0,0,0,0,1,2,1,2,1,10,234
24394,24394,24394,68145411,1,31,3,1,3,3,2,2,5,185,1,3,0,0,0,0,0,0,1,2,0,0,139
24395,24395,24395,78159099,2,35,1,1,4,4,3,4,5,190,2,1,1,2,0,0,1,1,0,0,0,0,214
24396,24396,24396,66837764,2,30,3,1,2,1,3,3,5,21,3,2,1,1,0,0,0,0,0,1,1,5,170
24397,24397,24397,20342735,2,32,1,1,3,4,2,4,5,213,5,1,1,1,0,0,2,1,1,0,1,20,125
24398,24398,24398,79827052,2,52,1,4,1,2,1,1,11,121,2,2,0,1,1,1,0,1,0,2,1,25,173
24399,24399,24399,78668072,2,50,1,1,3,3,1,1,5,44,2,3,0,2,0,0,0,2,0,2,1,25,173
24400,24400,24400,23842943,2,67,1,3,2,1,2,2,5,112,1,3,0,0,0,0,0,1,1,2,1,25,178
24401,24401,24401,62488102,2,47,4,1,3,4,1,1,12,7,2,3,1,2,1,0,1,1,1,2,1,25,155
24402,24402,24402,23804763,2,26,3,1,1,1,2,1,1,17,2,3,0,0,1,0,0,1,1,2,0,0,175
24403,24403,24403,16415500,2,23,2,2,1,3,3,1,5,192,1,2,0,2,0,0,0,1,1,2,1,30,198
24404,24404,24404,50578030,2,25,3,1,3,4,1,1,5,216,2,2,0,2,0,0,1,1,1,1,1,10,219
24405,24405,24405,25108887,1,43,2,3,1,3,2,2,5,107,4,3,0,0,0,0,0,0,1,0,1,10,108
24406,24406,24406,61677582,2,40,1,3,3,2,3,1,5,161,1,1,0,1,0,0,0,1,1,0,1,30,246
24407,24407,24407,72297991,1,21,1,1,2,4,1,3,5,157,1,1,1,2,1,1,1,1,1,0,0,0,250
24408,24408,24408,55532707,1,51,2,4,3,3,2,4,5,40,2,1,0,2,0,0,0,1,0,0,1,30,181
24409,24409,24409,64808140,1,54,2,3,2,3,1,2,5,155,2,1,0,2,0,0,0,1,0,0,0,0,179
24410,24410,24410,26807565,2,56,2,4,2,1,2,3,5,1,1,2,0,2,1,1,0,0,1,2,1,20,150
24411,24411,24411,5722828,2,26,2,2,1,3,3,1,5,135,2,3,1,0,0,0,0,1,0,2,1,10,161
24412,24412,24412,40570246,2,18,4,3,2,2,3,4,5,122,2,2,1,1,0,0,0,1,1,2,1,5,109
24413,24413,24413,96914391,1,33,2,4,2,3,2,1,5,134,2,2,0,2,1,0,0,1,1,0,1,5,104
24414,24414,24414,31510383,1,43,1,3,3,3,3,2,5,67,1,1,1,1,1,1,2,1,1,2,1,5,154
24415,24415,24415,96820316,2,60,3,4,1,3,1,3,5,113,3,2,0,1,0,0,0,2,1,2,1,10,183
24416,24416,24416,90228689,2,24,2,1,1,2,2,2,5,213,5,1,0,0,1,1,0,1,1,0,1,15,204
24417,24417,24417,21022949,1,47,1,2,3,3,1,2,5,125,3,1,1,2,0,0,0,1,1,1,0,0,123
24418,24418,24418,24077260,1,70,1,1,4,2,3,1,5,40,1,1,0,2,0,0,0,1,1,2,1,10,136
24419,24419,24419,96075525,1,27,3,1,4,1,3,1,5,177,2,2,0,0,0,0,1,1,0,2,1,5,217
24420,24420,24420,72954418,2,57,2,3,1,2,2,1,5,122,3,1,0,2,1,1,0,0,1,2,1,20,123
24421,24421,24421,12268734,1,42,1,4,4,4,1,1,7,83,1,2,1,1,0,0,0,1,1,2,0,0,148
24422,24422,24422,1766210,2,33,2,3,1,3,3,1,5,185,2,2,0,2,0,0,0,1,1,2,1,20,245
24423,24423,24423,95322581,1,57,1,4,2,3,1,1,5,200,1,1,1,0,0,0,0,1,1,2,1,10,192
24424,24424,24424,92998094,1,46,1,3,3,2,3,1,5,65,2,1,0,1,1,0,0,1,1,0,1,10,244
24425,24425,24425,91392454,1,43,4,3,2,2,1,3,5,182,5,1,0,0,0,0,1,0,1,2,1,25,123
24426,24426,24426,68821741,1,27,2,1,3,3,3,3,5,69,3,2,1,2,1,1,1,0,1,0,1,10,102
24427,24427,24427,39702112,1,61,1,4,4,1,3,1,5,150,3,3,0,0,1,0,0,1,0,2,0,0,199
24428,24428,24428,4594983,1,20,3,1,2,1,3,1,5,99,2,2,0,0,0,0,0,2,1,0,1,5,151
24429,24429,24429,17125933,2,20,2,2,2,1,3,3,5,132,2,1,0,0,1,0,0,1,0,2,1,20,146
24430,24430,24430,35644024,1,26,4,1,3,2,3,3,5,11,1,2,0,2,1,0,1,1,1,1,1,10,249
24431,24431,24431,48254598,1,30,3,2,2,1,2,1,5,143,2,3,0,2,0,0,2,1,1,2,1,20,195
24432,24432,24432,49703712,1,46,2,1,4,3,2,1,5,25,1,2,0,1,0,0,1,1,0,0,1,10,160
24433,24433,24433,3209882,1,21,4,3,1,1,2,1,5,94,4,2,0,0,1,0,0,0,1,1,1,40,107
24434,24434,24434,87341003,1,68,2,1,4,2,2,3,5,35,3,2,2,0,0,0,0,1,1,2,1,20,104
24435,24435,24435,55037372,1,36,2,2,2,3,1,2,5,160,2,3,0,2,0,0,0,1,1,0,1,40,225
24436,24436,24436,78614599,1,26,3,2,2,4,2,4,5,118,3,3,1,0,0,0,0,2,1,0,1,5,184
24437,24437,24437,692460,2,19,4,1,2,2,3,3,5,195,2,2,0,0,0,0,0,0,0,0,1,25,183
24438,24438,24438,83479817,2,62,3,1,1,2,3,1,5,199,3,1,0,1,0,0,1,0,1,0,1,15,210
24439,24439,24439,12675798,2,55,4,2,1,4,1,2,5,89,4,2,0,2,1,1,0,2,1,2,1,5,133
24440,24440,24440,8611308,2,42,1,4,4,3,2,3,5,123,2,1,0,2,0,0,0,1,1,0,1,25,216
24441,24441,24441,89545703,2,38,3,2,1,3,1,3,5,53,2,1,0,2,0,0,0,0,1,2,1,30,105
24442,24442,24442,92468525,2,45,4,4,4,3,1,2,5,44,4,3,0,2,1,1,0,1,1,1,1,5,188
24443,24443,24443,60848140,2,51,4,1,3,2,2,1,5,53,2,2,0,1,0,0,0,0,1,0,1,20,154
24444,24444,24444,85943980,2,70,4,3,2,3,3,1,5,20,2,2,0,2,0,0,0,0,0,1,1,5,193
24445,24445,24445,78274006,2,67,2,1,3,4,1,4,5,100,5,2,0,1,1,1,2,0,1,0,1,10,244
24446,24446,24446,20800734,1,51,4,1,3,3,1,3,5,169,2,2,0,0,0,0,1,1,0,0,1,25,225
24447,24447,24447,42035753,2,41,4,3,3,3,2,2,5,123,5,1,0,2,0,0,0,2,0,0,0,0,146
24448,24448,24448,32920318,2,69,2,2,3,1,1,1,5,175,2,1,0,0,0,0,0,1,0,2,1,10,177
24449,24449,24449,19339272,1,29,1,2,4,2,1,3,5,209,1,1,0,2,1,1,0,0,1,0,1,10,189
24450,24450,24450,12522491,2,26,2,4,2,2,3,2,5,115,2,3,0,1,0,0,0,1,1,1,1,10,176
24451,24451,24451,34196429,2,69,1,4,2,4,1,1,5,175,3,2,0,0,0,0,1,1,0,0,1,10,210
24452,24452,24452,89078148,1,67,1,3,2,3,1,1,5,7,2,3,0,1,0,0,0,1,0,0,1,40,159
24453,24453,24453,25354078,2,49,4,3,1,1,2,1,5,102,1,1,1,1,0,0,0,1,0,2,1,10,153
24454,24454,24454,920871,2,23,1,3,2,4,3,1,5,106,3,1,0,0,1,0,1,1,1,1,1,10,199
24455,24455,24455,7422120,2,51,3,4,3,3,2,1,5,19,1,1,0,0,1,0,1,1,0,1,1,20,150
24456,24456,24456,88639861,2,62,1,1,4,1,2,1,5,13,1,1,0,0,1,1,2,1,0,2,1,5,245
24457,24457,24457,63510945,2,53,2,1,1,3,3,1,5,24,5,2,0,2,0,0,0,1,0,2,1,20,217
24458,24458,24458,46337087,2,18,3,4,1,1,1,1,5,6,2,1,0,0,1,1,1,0,1,2,1,20,247
24459,24459,24459,66780912,2,44,1,1,1,1,3,3,5,120,1,1,0,2,0,0,0,2,1,2,1,20,156
24460,24460,24460,7732774,1,29,1,2,3,1,2,2,5,8,2,1,0,1,1,0,0,1,0,1,1,40,180
24461,24461,24461,71936220,1,50,1,4,1,4,2,1,5,189,2,3,1,1,1,0,2,0,1,0,1,10,183
24462,24462,24462,19185351,1,29,3,1,2,3,3,2,5,73,1,1,0,2,1,1,0,1,1,1,1,20,244
24463,24463,24463,88825615,1,54,2,1,3,1,3,1,5,100,2,1,0,2,0,0,0,1,1,1,1,20,249
24464,24464,24464,1457248,1,49,2,3,1,1,1,1,5,106,1,2,0,2,0,0,0,1,1,0,1,10,160
24465,24465,24465,55133478,1,60,4,4,3,4,2,1,5,28,3,1,1,0,1,0,0,1,1,0,0,0,237
24466,24466,24466,60922703,1,43,1,4,1,3,2,2,5,31,2,2,0,1,0,0,0,1,1,1,0,0,113
24467,24467,24467,20797723,1,69,2,1,2,1,1,3,5,201,2,1,0,1,0,0,0,1,0,1,1,10,244
24468,24468,24468,3020016,1,47,4,4,1,3,3,2,5,151,5,2,1,0,0,0,0,2,1,2,1,5,132
24469,24469,24469,23672332,2,49,1,2,3,1,3,1,5,14,2,3,1,2,1,0,1,0,1,2,1,5,167
24470,24470,24470,51379352,2,57,3,2,3,2,1,1,5,73,5,1,1,2,0,0,0,1,0,2,1,10,175
24471,24471,24471,93874245,2,63,1,1,3,2,3,2,5,101,5,2,0,2,0,0,0,1,1,2,1,20,175
24472,24472,24472,23635625,1,59,1,3,3,4,3,2,5,71,3,3,0,0,0,0,2,2,0,0,1,5,183
24473,24473,24473,89457428,2,43,4,1,2,3,2,2,5,102,1,1,1,0,0,0,1,0,0,1,1,25,178
24474,24474,24474,64771125,2,56,2,2,1,3,2,4,5,102,1,1,0,2,0,0,0,1,0,0,0,0,106
24475,24475,24475,99044295,2,57,1,1,1,2,3,2,5,86,2,3,0,0,0,0,0,1,1,2,1,10,201
24476,24476,24476,68677028,1,30,1,4,1,3,2,2,5,187,2,2,1,2,0,0,1,1,1,2,1,10,234
24477,24477,24477,12868118,1,22,1,1,1,2,1,4,5,131,5,2,1,2,0,0,0,0,1,0,1,40,144
24478,24478,24478,46124601,1,34,4,1,2,2,1,2,5,7,1,1,0,2,1,1,0,1,1,0,1,5,186
24479,24479,24479,11536541,2,69,2,4,2,3,3,3,5,212,2,1,0,0,1,1,0,2,1,2,1,40,237
24480,24480,24480,89426208,1,27,2,2,2,4,2,3,5,82,4,2,0,2,0,0,0,1,1,2,0,0,249
